Departement,URL,Titre,Type_Bien,Localisation,Prix,Surface_m2,Nb_Pieces,Description,Ville,prix_m2,latitude,longitude
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/cruzy-34/1790626,Achat :Maison / villa- Cruzy - Hérault (34),Maison / villa,- Cruzy - Hérault (34),59200,97.0,3,"Vente d'une maison de village élevée de deux étages sur rez-de-chaussée, à rénover comprenant :
Au rez-de-chaussée: Un entrée, un dégagement, un séjour, un WC, une cuisine, une cave .
Au premier : un dégagement, une salle de bains, un cellier, deux chambres.
Au second : un dégagement, une chambre, un grenier.
Toiture à refaire, bien à rénover.
Visite virtuelle ; https://tour.previsite.com/p/SOQRATE/34062-930",Cruzy,610.31,43.3554503,2.942256
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/mauguio-34/1539896,Achat :Appartement T1- Mauguio - Hérault (34),Appartement T1,- Mauguio - Hérault (34),75000,23.52,1,"MAUGUIO-CARNON studio à vendre.
RESIDENCE AGUYLENE GOELIA
Proche des commerces et de la plage.
Dans une résidence sécurisée avec ascenseur, soumise au statut de la copropriété.
Le studio est loué par bail commercial meublé, depuis le 1er novembre 2013, renouvelé par tacite reconduction.
Les loyers encaissés par trimestre sont de l'ordre de 880 € env., dont charges de copropriété de 400 € env. (sauf charges exceptionnelles).
Se situant au 1er étage sur 2, d'une superficie Loi Carrez de 23,52 m² se compose comme suit :
Entrée, salle de bains avec WC et séjour avec deux lits superposés donnant accès à une terrasse exposé SUD.
Une piscine commune à la résidence vient agrémenter le bien.
Chauffage électrique.
Classe énergie : D DPE du 07/11/2022
Classe climat : C GES du 07/11/2022
Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 390 € et 600 € (année de référence 2021).
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr
Montant : 75 000 € TTC,
dont prix de vente : 70 000 € TTC, dont honoraires de négociation 5.000 € TTC, charge acquéreur.
Ref 013/509",Mauguio,3188.78,43.6154825,4.0098366
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/la-teste-de-buch-33/1788860,Achat :Maison / villa- La Teste De Buch - Gironde (33),Maison / villa,- La Teste De Buch - Gironde (33),312000,70.0,2,"Maison à Vendre à La Teste-de-Buch (33260) en Gironde (33), à 3 min du centre de La TESTE et de son marché,  maison de plain pied sur 401 m² de terrain privatif,  70 m² hab comprenant une entrée, un séjour (24,63 m²) avec cheminée/insert, une cuisine (11,16 m²)  ouverte sur terrasse couverte, deux chambres (11 m², 11,51 m²), une salle de bains (4 m²), dégagements (6,08 m²), un wc, un garage attenant
maison dépendante d'une copropriété de 56 lots, charge de copropriété annuelle 110  euros
la maison est située quartier LES MIQUELOTS, à proximité d'un supermarché, d'une pharmacie, d'un bureau de poste... 4 km de la gare et à 12 km de la plage du PYLA !",La Teste De Buch,4457.14,44.6316943,-1.1491319
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/arcachon-33/1844671,Achat :Appartement T2- Arcachon - Gironde (33),Appartement T2,- Arcachon - Gironde (33),367500,45.0,2,"À seulement 50 mètres des plages, découvrez ce superbe appartement traversant d’environ 45 m², idéalement situé pour profiter pleinement du charme du littoral.
Dès l’entrée, vous serez séduit par sa luminosité naturelle et son agencement fonctionnel. Il offre une agréable pièce de vie avec cuisine ouverte, parfaite pour partager des moments conviviaux, une chambre confortable, une cabine pouvant accueillir des invités ou servir d’espace de rangement, ainsi qu’une salle d’eau moderne.
Deux balcons ensoleillés prolongent l’espace de vie et invitent à la détente, que ce soit pour un café du matin ou un apéritif face au coucher du soleil.
Cet appartement bénéficie en outre d’un accès privé à la plage, un véritable privilège pour les amoureux de la mer et des balades les pieds dans le sable.
À savoir que les parties communes ont été entièrement rénovées et payées.
Un bien rare dans un emplacement recherché, idéal pour une résidence secondaire ou un investissement locatif.
Contact :
CABANEL Thomas
06 70 93 9146",Arcachon,8166.67,44.6616428,-1.1700018
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/fargues-st-hilaire-33/1827301,Achat :Maison / villa- Fargues St Hilaire - Gironde (33),Maison / villa,- Fargues St Hilaire - Gironde (33),315000,222.0,7,"Maison à Vendre à Fargues Saint-Hilaire (33370) en Gironde (33)
Quartier calme et recherché pour cet bel bâtisse en pierre à restaurer environ 220 m² de surface  avec dépendances d'environ 40 et 20 m². Grande parcelle d'environ 3700 m² (non constructible)  vous garantissant le calme recherché. Vous serez séduits par les volumes proposés et la situation de cette maison qui ne demande qu'à revivre.
Fargues Saint-Hilaire se trouve à proximité de Bordeaux, ce qui facilite l'accès à divers services, commerces et infrastructures. La ville est desservie par un réseau de transports en commun et dispose d'écoles et d'espaces verts. Les résidents peuvent profiter d'activités culturelles et sportives, ainsi que d'événements locaux.",Fargues St Hilaire,1418.92,44.8230228,-0.4440284
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/sauveterre-de-guyenne-33/1836083,Achat :Maison / villa- Sauveterre De Guyenne - Gironde (33),Maison / villa,- Sauveterre De Guyenne - Gironde (33),252000,143.0,4,"Maison PIERRE dans un petit hameau au calme, avec en RDC cuisine, salle à manger, deux chambres, salle d'eau récente. A l'étage deux grandes chambres avec parquet ancien. A cela s'ajoute 2 garages attenants, une grande pièce buanderie cellier, et un grenier brut à exploiter. Une parcelle de 2150m² sans vis à vis. A proximité les écoles, le bus pour le collège, et un commerce d'alimentation à 1 km. Travaux à prévoir, beaux volume à exploiter.",Sauveterre De Guyenne,1762.24,44.6928333,-0.0862892
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/barie-33/1860787,Achat :Maison / villa- Barie - Gironde (33),Maison / villa,- Barie - Gironde (33),599000,480.0,9,"Dans un environnement calme, sans vis à vis, se trouvent 3 jolies demeures distinctes où de nombreux projets de vie vous attendent : chambres d'hôtes, gites immédiat sans aucun travaux à prévoir ; recevoir une grande famille ; investisseur locatif, résidence principale avec des revenus locatif..
- Maison principale pierre de 200m² habitables de cuisine, salle à manger, poêle à bois, salon, seconde cuisine, buanderie, wc 4 chambres, bureau, garage attenant, grenier aménagé en salle de sport, garage, abri.
- 2eme maison pierre composée de entrée cuisine cheminée, à l'étage 3 chambres et 2 points d'eau jardin privatif ;
- 3eme maison pierre composée de cuisine salon et à l'étage de 2 chambres et 2 salles d'eau, grenier.
Le tout avec séchoir, dépendance, piscine sur parc arboré de 5600m² environ ; venez découvrir ces biens authentiques et de caractère !",Barie,1247.92,44.5705801,-0.1155487
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/le-verdon-sur-mer-33/1869481,Achat :Maison / villa- Le Verdon Sur Mer - Gironde (33),Maison / villa,- Le Verdon Sur Mer - Gironde (33),250000,102.0,3,"Quartier recherché au calme à proximité de l'océan - LE VERDON
Splendide maison d'architecte s'intégrant parfaitement dans son environnement
Vie entièrement de plain pied avec de grandes baies donnant sur le jardin, pièce à vivre avec cuisine de 54 m²
3 chambres confortables rangements et local à vélo
VENTE NOTARIALE INTERACTIVE
INSCRIPTION GRATUITE
OFFRES A REALISER DU 9 AU 10/01 SUR LE SITE 36H IMMO
Dossier complet sur demande
Visite obligatoire
avant d'enchérir
RDV sur horaires personnalisés merci de me contacter au 06.62.39.84.44",Le Verdon Sur Mer,2450.98,45.547543,-1.0622993
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/gironde-sur-dropt-33/1862298,Achat :Maison / villa- Gironde Sur Dropt - Gironde (33),Maison / villa,- Gironde Sur Dropt - Gironde (33),231000,152.0,3,"Maison de ville en très bon état avec attenant un garage de 200m²  pouvant convenir à une activité professionnelle.
Habitation composée d'un sas d'entrée, salon lumineux et spacieux, salle à manger, puits de jour avec hauteur sous plafond, cuisine qui donne sur le jardin, véranda, wc, salle de bains, en rdc. A l'étage dégagement deux jolies chambres avec parquet massif, et une chambre d'enfant avec salle d'eau attenante et wc. Cave.
Jardin privatif attenant à la maison surplombant le Dropt, atelier, puis parcelle de terre en contre bas. Aucun travaux pour ce bien atypique et rare sur le secteur.",Gironde Sur Dropt,1519.74,44.5908772,-0.0862738
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/bordeaux-33/1866355,Achat :Maison / villa- Bordeaux - Gironde (33),Maison / villa,- Bordeaux - Gironde (33),312500,116.0,2,"A VENDRE, Gironde, Bordeaux Cauderan, quartier Les Maréchaux, sur un terrain de 247 m², maison R+1 de 116.7 m² hab. avec un ENTREPOT/GARAGE attenant de 93 m², composé :
RDC : Entrée de 8.2 m², salon avec cuisine ouverte 32.7 m² donnant sur une terrasse de 28 m², chambre 11.3 m², salle d'eau avec WC 3.8 m², entrepôt/garage de 92.7 m².
1er étage : Dégagement/Chaufferie/Cellier 10.4 m², Salon avec cuisine ouverte 30 m², Chambre avec salle de bains 15.3 m², WC 1.3 m², terrasse couverte 14 m².
TF : 2 400  euros",Bordeaux,2693.97,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/camiac-et-st-denis-33/1649848,Achat :Maison / villa- Camiac Et St Denis - Gironde (33),Maison / villa,- Camiac Et St Denis - Gironde (33),545000,380.0,7,PROCHE CREON Vaste propriété composée de deux maisons environ 380 m² de surface habitables de dépendances attenantes et non attenantes  environ 2500 m² ( chais hangar garages) . Parcelles de terres environ 2hectares. Un fermage est en cours sur une partie de la propriété   (possibilité de le résilier). L'ensemble de la bâtisse est à rénover mais vous serez séduits par l'architecture de ce bien ses possibilités  son environnement et sa rareté.,Camiac Et St Denis,1434.21,44.7948064,-0.2753866
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/roquebrune-33/1839554,Achat :Maison / villa- Roquebrune - Gironde (33),Maison / villa,- Roquebrune - Gironde (33),304500,185.0,3,"Maison en bon état avec dépendance et sous sol. En rez-de-jardin une jolie véranda de 33m², entrée, salon cheminée, cuisine, espace de vie avec poutres apparentes, salle de bains, 3 chambres avec parquet, wc séparé. En sous sol une arrière cuisine, buanderie, salle de jeux d'environ 57m² et une salle d'eau. Sous-sol isolé possibilité de l'exploiter en habitation. Dépendance non attenante de 55m², avec un espace verger, serre avec ses citronniers. Environnement calme ; sans aucun vis à vis. Le tout sur une parcelle arboré de 4800m².",Roquebrune,1645.95,44.6286853,0.0226196
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/monsegur-33/1805801,Achat :Maison / villa- Monsegur - Gironde (33),Maison / villa,- Monsegur - Gironde (33),132500,110.0,3,"Rare ! Charmante maison de village ....Située sur un éperon dominant le Dropt, à 56 km de Bordeaux, 15 km de Langon...La halle ancienne, très bel exemple d’harmonisation entre la fonte et le verre, en cœur du village, dont on peut profiter à pied depuis la maison. Jolis volumes, luminosité,...cette maison est étonnante et unique. Sur 4 niveaux, elle offre en RDC, le salon, la cuisine/salle à manger, WC et salle d'eau. Au 1er étage, une chambre avec point d'eau et WC. Au 2ème, une chambre et un salon. Au dernier étage une chambre avec terrasse carrelée avec vue dégagée. Une terrasse à l'abri des regards en RDC, ainsi qu'un abri voitures et une cave complèteront le descriptif de cette maison. A visiter sans tarder ! Contactez moi au 06.38.44.39.54.",Monsegur,1204.55,44.64959283391005,0.07820203598069574
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-romain-la-virvee-33/1867193,Achat :Maison / villa- St Romain La Virvee - Gironde (33),Maison / villa,- St Romain La Virvee - Gironde (33),200000,225.0,4,"SAINT ROMAIN LA VIRVEE (33) GIRONDE
Coup de c?ur pour cette ravissante maison en pierres avec  cheminée, carreaux de Gironde, murs en pierres, poutres.
Un jardin d'accueil, une façade pleine de charme, un environnement verdoyant.
La maison se compose d'une vaste entrée desservant un salon avec grande cheminée en pierres, une salle à manger. De plain pied une cuisine un bureau une salle d'eau un wc et une vaste pièce de réception ouvrant sur la terrasse avec vue sur les champs.
A l'étage 4 chambres, une salle de bains, un wc et les combles à finir d'aménager. Tout est là pour vous offrir une ravissante résidence secondaire ou une résidence principale dans un cadre bucolique.
Après travaux vous bénéficierez d'une maison avec du cachet et beaucoup d'allure.
Un terrain se situe également sur l'arrière de la maison, un droit de passage le séparant (celui-ci ne pouvant être éteint) mais ne gênant en aucun cas la liberté d'en profiter de façon quotidienne et privée.
Plus de renseignements sur demande.",St Romain La Virvee,888.89,44.9650148,-0.3993228
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/arcachon-33/1867192,Achat :Appartement T2- Arcachon - Gironde (33),Appartement T2,- Arcachon - Gironde (33),178160,24.0,2,"ARCACHON Quartier AIGUILLON
Très belle opportunité pour ce T1bis en duplex avec balcon au dernier étage.
Entrée avec placards, salle d'eau avec wc.
Un coin chambre douillet séparé de la pièce principale laquelle donne sur le balcon.
Accès direct au bassin par la résidence.
Charges trimestrielles 184  euros",Arcachon,7423.33,44.6616428,-1.1700018
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bordeaux-33/1867190,Achat :Appartement T2- Bordeaux - Gironde (33),Appartement T2,- Bordeaux - Gironde (33),136200,47.68,2,"Appartement avec grand balcon au calme à Vendre à Bordeaux (33000) en Gironde (33)
Cet appartement lumineux d'une surface habitable de 47.68 m² se situe au coeur de Bordeaux, offrant un accès facile aux commodités et aux transports en commun. Il se compose de 2 pièces, dont 1 chambre. L'espace est fonctionnel et bien agencé, permettant une circulation fluide entre les différentes zones. Le séjour salon ouvre sur le balcon. La cuisine bénéficie d'une buanderie attenante. Nombreux placards. Place de stationnement sécurisée privative.
Construit en 2000, le bien dispose d'une terrasse, idéale pour profiter de l'extérieur. Un ascenseur est également présent dans l'immeuble, garantissant un accès aisé aux étages.
La proximité avec les transports en commun, tels que les lignes de bus, facilite les déplacements vers le centre-ville et d'autres quartiers de Bordeaux.
Les commerces et services sont accessibles à proximité, répondant aux besoins quotidiens des résidents. Bordeaux, reconnue pour son riche patrimoine culturel, propose de nombreux points d'intérêt, tels que la Place de la Bourse, le Miroir d'Eau et divers musées. La ville est aussi célèbre pour ses vins et sa gastronomie, avec un choix varié de restaurants et de cafés.
Le prix de vente pour cet appartement est de 136.200 EUR honoraires de négociation inclus soit 6.200 EUR TTC charge acquéreur.
Contactez notre office notarial au 06.62.39.84.44 pour obtenir de plus amples renseignements sur cet appartement à vendre à Bordeaux.",Bordeaux,2856.54,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/lacanau-33/1867187,Achat :Appartement T2- Lacanau - Gironde (33),Appartement T2,- Lacanau - Gironde (33),261000,38.63,2,"LACANAU OCEAN (GIRONDE) - 33
Coup de c?ur pour ce duplex avec vue imprenable sur l'océan.
Une surface de 38,63 m² Carrez et de 70,56 m² au sol
Appartement en dernier étage en duplex vous permettant de dominer la plage et l'océan.
Cuisine aménagée et équipée, wc séparés.
Climatisation, coin nuit sur l'arrière plein Est, mezzanine permettant 3 couchages.
Un garage fermé complète ce bien rare.
Charges : 226.23  euros/trim",Lacanau,6756.41,44.9776088,-1.0784851
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bordeaux-33/1867186,Achat :Appartement T1- Bordeaux - Gironde (33),Appartement T1,- Bordeaux - Gironde (33),110000,25.2,1,"Appartement à Vendre à Bordeaux (33000) en Gironde (33) Quartier Saint Genès
Ce bien immobilier est situé dans la ville de Bordeaux. Il s'agit d'un appartement d'une surface habitable de 25,2 m², comprenant une chambre. Le prix de vente est fixé à 110.000 euros.
Vous retrouvez une grande pièce principale avec coin cuisine. Entrée avec placards, salle de bains avec wc.
La localisation permet de bénéficier de diverses commodités, telles que des arrêts de bus à proximité. De plus, le secteur offre un accès à des commerces et à des services variés, contribuant à la vie quotidienne.
VVendu loué. Loué 575  euros + 45  euros charges. Bail meublé d'un an (en date du 24/01/2025)
Taxe foncière : 756  euros
Faibles charges : 134.39  euros/trimestre
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr. Contactez notre office notarial pour obtenir de plus amples renseignements sur cet appartement à vendre à Bordeaux.",Bordeaux,4365.08,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/bordeaux-33/1867184,Achat :Maison / villa- Bordeaux - Gironde (33),Maison / villa,- Bordeaux - Gironde (33),817000,227.0,7,"BORDEAUX SAINT GENES
Située rue de Pessac cette magnifique demeure bourgeoise avec éléments d'origine (cheminées, mosaïques, parquet) ne demande qu'à revivre.
Elle est idéale pour une grande famille avec ses 7 chambres , son bureau. Belle cuisine dinatoire et séjour salon double traversant ouvrant sur un extérieur à paysager.
Une fois la rénovation accomplie vous bénéficierez d'un cadre de vie vous offrant volumes et proximité avec les établissements scolaires ainsi que les transports et commerces.
L'acquisition d'un garage est possible",Bordeaux,3599.12,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bordeaux-33/1858738,Achat :Appartement T3- Bordeaux - Gironde (33),Appartement T3,- Bordeaux - Gironde (33),267000,26.0,3,"BORDEAUX LAC
Magnifique Appartement avec balcon terrasse de 26 m² sur chambre et séjour cuisine
Vue dégagée sur espaces verts
Calme
Vous apprécierez la distribution moderne et tournée vers la lumière de son séjour salon de 31 m² avec une cuisine aménagée équipée, deux chambres (10 et 12,40 m²)
Stationnement couvert
Proximité commerces et tramway ligne C - arrêt berges du lac",Bordeaux,10269.23,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/rions-33/1840649,Achat :Maison / villa- Rions - Gironde (33),Maison / villa,- Rions - Gironde (33),188300,220.0,4,"A VENDRE, Proche Langon et Bordeaux, entre deux mers, à RIONS, Ancienne propriété viticole sur 1ha 15a 87ca, maison en pierre et moellon d'environ 220 m² hab. env., avec un chai attenant de 130 m² et un garage de 24 m².
Rez de chaussée : Salon de 40.6 m², cuisine 17.7 m², salle à manger 18.9 m², 2eme cuisine 12 m², WC 1.3 m², chai de 130 m²
1er étage : Palier 9.4 m², chambre 12m², chambre 13 m², Grande pièce de 43.2 m², Chambre parentale de 15.2 m² avec salle de bains privative de 3.8 m² et WC 1.3 m², Chambre avec salle de bains et WC 19.7 m².
Menuiseries bois simple vitrage
Assainissement individuel à revoir
Chauffage au fuel
Prévoir travaux de rénovation",Rions,855.91,44.6639661,-0.3518951
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/lamothe-landerron-33/1866536,Achat :Maison / villa- Lamothe Landerron - Gironde (33),Maison / villa,- Lamothe Landerron - Gironde (33),241500,152.0,4,"Environnement calme pour cette jolie traditionnelle de 132 m² habitable  + ses dépendances.
Maison familiale composée d'une jolie entrée spacieuse, qui dessert la partie jour et d'un autre coté la partie nuit.
Cuisine, salon, suite parentale de 28m², 2 chambres, salle d'eau récente, wc séparé. A l'étage une chambre. Double garage attenante et atelier en sous sol. Parc de 3000m² environ.",Lamothe Landerron,1588.82,44.55737,0.06059
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/galgon-33/1861889,Achat :Maison / villa- Galgon - Gironde (33),Maison / villa,- Galgon - Gironde (33),126000,54.0,1,"Maison à Vendre à Galgon (33133) en Gironde (33), 12 min de LIBOURNE, sur un terrain de 1 hectare 6, en prairie, maison de plain pied, de 54 m² habitables comprenant un séjour avec coin cuisine, une pièce dans véranda, une chambre avec salle d'eau (adaptée aux personnes en situation de handicap) avec wc
vue sur la campagne ! calme
Pour toute information complémentaire, n'hésitez pas à contacter notre office notarial pour obtenir de plus amples renseignements sur cette maison à vendre à Galgon.",Galgon,2333.33,44.9907477,-0.2723327
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bordeaux-33/1827102,Achat :Appartement T2- Bordeaux - Gironde (33),Appartement T2,- Bordeaux - Gironde (33),215000,48.0,2,"Appartement à Vendre à Bordeaux (33100) en Gironde (33)
Quartier BELVEDERE (commerces de proximité bars restaurants salle de port...) Résidence sécurisée BORDORIVA proche de la place Stalingrad charmant appartement de type 2 environ 48 m² avec balcon et place de parking. Livré en 2023 l'appartement est neuf  la cuisine est entièrement équipée (lave vaisselle réfrigérateur et four)  normes handicapés. Charges de co propriété environ 115 euros par mois comprenant l'eau froide et le chauffage collectif(géothermie).",Bordeaux,4479.17,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bordeaux-33/1863650,Achat :Appartement T1- Bordeaux - Gironde (33),Appartement T1,- Bordeaux - Gironde (33),131375,28.4,1,"A vendre, Gironde, BORDEAUX secteur Bel air et St Augustin, à proximité des commerces et transports en commun, dans une résidence des années 80, appartement de type T1 de 28.4 m² habitable, situé au 4eme étage avec ascenseur composé :
Entrée 4.6m², pièce principale 15.9 m², coin cuisine 2.5 m², salle de bains 4 m², WC 1.4 m², petit balcon
Place de parking privative
Cave
Charges : environ 60  euros/mois
TF : env. 1000  euros
Menuiseries PVC double vitrage",Bordeaux,4625.88,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/louchats-33/1815925,Achat :Maison / villa- Louchats - Gironde (33),Maison / villa,- Louchats - Gironde (33),395200,260.0,5,"Idéalement située dans un environnement verdoyant, à l’abri des regards et du bruit, cette superbe demeure ancienne rénovée avec soin offre un cadre de vie paisible. Le rez-de-chaussée conçu pour allier confort et convivialité, propose une entrée confortable, un vestibule avec des toilettes d'invités, un salon agrémenté d’une cheminée, donnant sur un deuxième salon avec un plafond cathédral et mezzanine, une cuisine séparée fonctionnelle, 2 chambres, salle de bains toilette. A l'étage, 3 spacieuses chambres mansardées avec salle de bains et toilette séparé. Un garage attenant, puis une dépendance pour y faire sa salle de sport ou un logement d'invités. A l’extérieur, le jardin arboré et sans vis-à-vis constitue un véritable havre de paix. Un carport permet de stationner plusieurs véhicules supplémentaires au sein de la propriété.
Bien rare sur le secteur, alliant confort et prestations soignées, à moins de 6km du Lac d'Hostens, à 30min de la rocade Bordelaise, et 25min de la gare.",Louchats,1520.0,44.51253,-0.566898
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bordeaux-33/1864040,Achat :Appartement T1- Bordeaux - Gironde (33),Appartement T1,- Bordeaux - Gironde (33),178999,30.0,1,"BORDEAUX RIVE DROITE
Très bon emplacement, au calme et tout près du tramway (arrêt Galin), l'appartement en excellent état comprend  une entrée avec placard, une pièce principale avec  cuisine aménagée  d'environ 30 m² avec un accès  direct à un balcon de 6,5 m².
Place de stationnement sécurisée.",Bordeaux,5966.63,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/pompignac-33/1769580,Achat :Maison / villa- Pompignac - Gironde (33),Maison / villa,- Pompignac - Gironde (33),705000,214.0,4,"Maison à vendre à Pompignac (33370) en Gironde (33).
Proche Fargues Saint Hilaire (33370) belle bâtisse en pierre offrant une vaste entrée une cuisine aménagée une salle à manger un salon avec cheminée 4 chambres une salle d'eau une salle de bains un double garage en sous sol sol et un magnifique jardin d'environ 5000 m² avec piscine  pigeonnier aménagé ( chambre et kitchenette) et terrasse. Vous serez séduit par ses volumes ses belles hauteurs sous plafond et son environnement de grande qualité avec une vue magnifique sur les vallons de notre belle rive droite.  La ville de Pompignac reste prisée de part ses commerces de proximité et sa situation proche de la rocade et de l'agglomération Bordelaise.",Pompignac,3294.39,44.85028,-0.43736
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bordeaux-33/1863298,Achat :Appartement T3- Bordeaux - Gironde (33),Appartement T3,- Bordeaux - Gironde (33),367500,77.0,3,"BORDEAUX Cours du Médoc - Proximité Tram C
APPARTEMENT de 77 m² AVEC TERRASSE
Vous apprécierez la lumineuse pièce à vivre de 29 m² avec cuisine aménagée et équipée
Vaste placard dans l'entrée
Distribution offrant une belle répartition entre les espaces nuit et l'espace jour.
Deux chambres (14.40 et 11.80) dont une avec salle d'eau attenante.
Salle d'eau supplémentaire.
Place de stationnement extérieur sécurisée.
Charges 158,33/mois / Taxe Foncière 1.538 EUR / Ch Gaz",Bordeaux,4772.73,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/le-pian-medoc-33/1713042,Achat :Maison / villa- Le Pian Medoc - Gironde (33),Maison / villa,- Le Pian Medoc - Gironde (33),395000,122.0,3,"A VENDRE, Gironde, proche Bordeaux, LE PIAN MEDOC, quartier Feydieu, très calme, sur un terrain de 2438 m², maison construite dans les années 80 R+1 de 122 m² hab. composée :
Rez de chaussée : Entrée 7m², salon/salle à manger 40.3 m², cuisine 13.2 m², véranda chauffée 17.5 m², Garage attenant 25 m², Dégagement, 2 chambres (12.5 - 11 m²), WC, salle de bains 8.4m².
Etage : palier 1 m², chambre 3 de 22 m², combles.
Menuiseries PVC double vitrage
Chauffage électrique
Dépendances
Cave",Le Pian Medoc,3237.7,44.9549001,-0.6683986
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/ste-radegonde-33/1846532,Achat :Maison / villa- Ste Radegonde - Gironde (33),Maison / villa,- Ste Radegonde - Gironde (33),832000,173.0,3,"PROPRIETE à 25 km de SAINT EMILION dans le secteur de l'ENTRE DEUX MERS , à proximité de la DORDOGNE, avec une très belle vue , sur le magnifique site d'un ancien château fort, 176 m² hab sur 6800 m² de terrain avec piscine à débordement !
maison très ancienne avec des prestations conservées mais avec le confort moderne, un séjour de 52 m² avec une cheminée magistrale et 5 m de hauteur sous plafond ! , un salon cocooning, une cuisine, 3 chambres, une salle de bains, une salle d'eau, belle cuisine d'été ouverte sur terrasse de la piscine
grange de 140 m² attenante
idéal pour location d'un gite indépendant de la maison principale !
pour les amoureux d 'authenticité, de patrimoine !
Contactez notre office notarial pour obtenir de plus amples renseignements sur cette propriété à vendre à Sainte-Radegonde.",Ste Radegonde,4809.25,44.8056404,0.0162853
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/camblanes-et-meynac-33/1771213,Achat :Maison / villa- Camblanes Et Meynac - Gironde (33),Maison / villa,- Camblanes Et Meynac - Gironde (33),998000,250.0,4,"Maison à Vendre à Camblanes-et-Meynac (33360) en Gironde (33).
Proche Latresne (33360) Magnifique propriété en pierre en excellent état aux des volumes généreux et au cadre de vie idyllique aux portes de Bordeaux. Elle offre une entrée une grande cuisine  deux salons  une salle à manger 4 chambres avec cabinet de toilettes un bureau une bibliothéque  une salle de bains une agréable véranda un garage attenant d'environ 87 m². Une dépendance attenante d'environ 100 m² au sol à la charpente majestueuse et de jolis espaces extérieurs (5000 m² environ de jardin arboré et fleuri) avec piscine et terrasse complètent cet ensemble au charme indéniable.
La localité de Camblanes-et-Meynac est connue pour sa situation géographique à proximité de Bordeaux, ce qui permet un accès facile aux infrastructures urbaines tout en bénéficiant d'un cadre de vie plus rural mais à proximité des commerces et des établissements scolaires.",Camblanes Et Meynac,3992.0,44.7683222,-0.4851871
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/perissac-33/1855548,Achat :Maison / villa- Perissac - Gironde (33),Maison / villa,- Perissac - Gironde (33),200000,109.0,4,"Maison à Vendre à Périssac (33240) en Gironde (33), sur un terrain de 1200 m²  maison de type 6 de plain pied de 109 m² habitables comprenant un séjour avec coin cuisine (43,80 m²), 5 chambres (9,57 m², 9,26 m², 9,26 m², 10,94 m², 10,97 m²), salle d'eau (7,7 m²), wc, garage
secteur campagne, calme
Contactez notre office notarial pour obtenir de plus amples renseignements sur cette maison à vendre à Périssac.",Perissac,1834.86,45.01906,-0.3234333
